Biotype	DensityShuf	DensityWt	GC	LocID	Location	NbLocation	NbRepro	NbTrpG4Shuf	NbTrpG4Wt	NbpG4rLocShuf	NbpG4rLocWt	NbpG4rShuf	NbpG4rWt	PercentShuf	PercentWt	Sp	Tot	Type	index	nbTr	nuclA	nuclC	nuclG	nuclN	nuclT	Class	meanShuffle	stdShuffle	ShortName
protein_coding	0.0012697485223722947	0.0006011641234240513	45.95417230793639	acceptor-protein_coding-Coding	acceptor	177988.0	3	216	103	226.0	107.0	226	107	0.12697485223722949	0.06011641234240511	pongo_abelii	14219612	Point	2.0	17931	3360997.0	3472347	3062158	56070.0	4268040.0	Coding	0.001425376991707306	9.349120444673611e-05	Pabe
protein_coding	0.0	0.0	34.870161905189036	acceptor-protein_coding-Coding	acceptor	279.0	3	0	0	0.0	0.0	0	0	0.0	0.0	saccharomyces_cerevisiae	22297	Point	2.0	269	7127.0	4141	3634	0.0	7395.0	Coding	0.0	0.0	Scer
protein_coding	0.0	0.0	32.971634941292905	acceptor-protein_coding-Coding	acceptor	5294.0	3	0	0	0.0	0.0	0	0	0.0	0.0	schizosaccharomyces_pombe	423373	Point	3.0	2504	133282.0	68772	70821	0.0	150498.0	Coding	5.6667925953910076e-05	9.124402938036416e-05	Spom
protein_coding	0.0005196913175954666	0.0004556197852891762	37.0192791392352	acceptor-protein_coding-Coding	acceptor	140468.0	3	68	59	73.0	64.0	73	64	0.05196913175954666	0.04556197852891762	solanum_lycopersicum	11291168	Point	3.0	27612	3172464.0	1879024	2300885	1393.0	3937402.0	Coding	0.0005972890622775294	4.3814196026323176e-05	Slyc
protein_coding	0.0015005557613931085	0.001018895887365691	38.24780538985921	acceptor-protein_coding-Coding	acceptor	107960.0	3	159	109	162.0	110.0	162	110	0.15005557613931084	0.1018895887365691	vitis_vinifera	8615995	Point	3.0	21664	2333644.0	1471450	1823979	2658.0	2984264.0	Coding	0.0015348277139681362	2.6934455338476403e-05	Vvin
Coding	0.006508430888196757	0.006401031038556546	40.78237941099202	donor-Coding	donor	93110.0	3	580	571	606.0	594.0	606	596	0.6508430888196757	0.6379551068628504	anolis_carolinensis	7468218	Point		8736	2236049.0	1367761	1677956		2180147.0	Coding	0.006759746536354849	0.0002061654431474507	Acar
Coding	0.0010474430067775725	0.0008317929759704253	30.013283763868746	donor-Coding	donor	64920.0	3	67	53	68.0	54.0	68	54	0.10474430067775724	0.08317929759704251	apis_mellifera	5160435	Point		12293	1806574.0	711048	837768		1795892.0	Coding	0.00109211337030191	8.388310947574207e-05	Amel
Coding	0.0003842377150663877	0.00017465350684835803	37.941568312563206	donor-Coding	donor	257653.0	3	92	45	99.0	45.0	99	45	0.038423771506638775	0.017465350684835804	arabidopsis_thaliana	20631066	Point		42046	5667549.0	3942659	3885091		7135767.0	Coding	0.0003785424682989624	1.7109488566343728e-05	Atha
Coding	0.0035159443990188067	0.00286181520850368	48.41844861658043	donor-Coding	donor	24460.0	3	83	69	86.0	70.0	86	70	0.3515944399018806	0.2861815208503679	aspergillus_nidulans	1941132	Point		9110	471810.0	462002	477864		529456.0	Coding	0.003736713000817661	0.0002050503447675551	Anid
Coding	0.0	0.0	41.875	donor-Coding	donor	2.0	3	0	0	0.0	0.0	0	0	0.0	0.0	bacillus_subtilis_subsp_subtilis_str_168	160	Point		2	47.0	33	34		46.0	Coding	0.0	0.0	Bsub
Coding	0.000663143100342459	0.0005344735435595939	35.299747978552155	donor-Coding	donor	202068.0	3	129	105	134.0	108.0	134	108	0.0663143100342459	0.053447354355959376	caenorhabditis_elegans	16147832	Point		32701	5205036.0	2482016	3218128		5242652.0	Coding	0.0007670685115901578	8.300668174679894e-05	Cele
Coding	0.0	0.0	30.0	donor-Coding	donor	1.0	3	0	0	0.0	0.0	0	0	0.0	0.0	campylobacter_jejuni_subsp_jejuni_nctc_11168_atcc_700819	80	Point		1	37.0	12	12		19.0	Coding	0.0	0.0	Cjej
Coding	0.22140436887600246	0.2267822827614773	65.04763762404676	donor-Coding	donor	147269.0	3	10737	10317	32606.0	33393.0	32606	33398	22.140436887600234	22.67483312849276	chlamydomonas_reinhardtii	11781444	Point		17844	2010004.0	2989476	4674075		2103183.0	Coding	0.22079663744576253	0.0004890610386823895	Crei
Coding	0.0013395285469546695	0.0005566541779564947	42.397342599119	donor-Coding	donor	393422.0	3	497	204	527.0	213.0	527	219	0.13395285469546694	0.054140337856042615	danio_rerio	31820867	Point		44053	9420987.0	6618050	6873152		8902711.0	Coding	0.001363450722473246	4.02626375777636e-05	Drer
Coding	5.993766482857828e-05	0.00011987532965715657	18.40125271241478	donor-Coding	donor	16684.0	3	1	2	1.0	2.0	1	2	0.005993766482857828	0.011987532965715655	dictyostelium_discoideum	1299580	Point		8975	520443.0	105262	133877		539997.0	Coding	7.175437706104884e-05	2.5162050406565255e-05	Ddis
Coding	0.001707399392483472	0.0013765080373510162	43.66830207097239	donor-Coding	donor	151107.0	3	246	197	250.0	197.0	258	208	0.1654456775662279	0.1303711939221876	drosophila_melanogaster	12536961	Point		27746	3702983.0	2624247	2850431		3358936.0	Coding	0.0016796045186523456	0.0002066015480427598	Dmel
Coding	0.0	0.0	24.40217391304348	donor-Coding	donor	46.0	3	0	0	0.0	0.0	0	0	0.0	0.0	francisella_tularensis_subsp_tularensis_schu_s4	3680	Point		46	1632.0	322	576		1150.0	Coding	0.0	0.0	Ftul
Coding	0.03136810529376008	0.03878809102201549	47.1064162095954	donor-Coding	donor	302696.0	3	6462	6858	9464.0	11637.0	9495	11741	3.1265692311758326	3.8444511985622536	gallus_gallus	24269921	Point		26948	6438473.0	5102396	6330294		6398687.0	Coding	0.031086678697477214	0.000343862027899363	Ggal
Coding	0.00830613928135982	0.00802373951086567	49.54196556347249	donor-Coding	donor	223088.0	3	1668	1596	1853.0	1790.0	1853	1790	0.8306139281359821	0.8023739510865667	gasterosteus_aculeatus	17812307	Point		22588	4673280.0	4348526	4476041		4293624.0	Coding	0.008368446532310118	0.0002256402755192521	Gacu
Coding	0.0	0.0	70.87378640776699	donor-Coding	donor	3.0	3	0	0	0.0	0.0	0	0	0.0	0.0	geobacter_sulfurreducens_pca	206	Point		3	32.0	78	68		28.0	Coding	0.0	0.0	Gsul
Coding	0.032782890971928935	0.035880378745661134	49.58505537011522	donor-Coding	donor	800326.0	3	19060	19229	26073.0	26898.0	26237	28716	3.257797447540128	3.360880441220203	homo_sapiens	67701322	Point		97669	17118646.0	15219190	18350548		17012938.0	Coding	0.03251933224899678	0.00022588627610624088	Hsap
Coding	0.0	0.0	53.75	donor-Coding	donor	5.0	3	0	0	0.0	0.0	0	0	0.0	0.0	leishmania_major	400	Point		5	91.0	106	109		94.0	Coding	0.0	0.0	Lmaj
Coding	0.018862514122511716	0.02427064754225284	45.08613451392119	donor-Coding	donor	174367.0	3	2647	3077	3289.0	4227.0	3289	4232	1.8862514122511715	2.4241972391564914	monodelphis_domestica	13938141	Point		18052	3864131.0	2852196	3431973		3781056.0	Coding	0.01893248149019023	0.0001409412746038874	Mdom
Coding	0.023891722982512284	0.025009882724996702	50.29030518176381	donor-Coding	donor	531230.0	3	10349	10165	12659.0	12984.0	12692	13286	2.38296029968187	2.444139073471001	mus_musculus	43430675	Point		63405	10830801.0	9935997	11905422		10758268.0	Coding	0.024048683078857498	0.00024217203130557586	Mmus
Coding	0.0	0.0	54.75	donor-Coding	donor	5.0	3	0	0	0.0	0.0	0	0	0.0	0.0	neisseria_meningitidis_z2491	400	Point		5	96.0	131	88		85.0	Coding	0.0	0.0	Nmen
Coding	0.004594094907277719	0.00324948176368424	49.90885420323968	donor-Coding	donor	17849.0	3	81	57	82.0	58.0	82	58	0.4594094907277719	0.32494817636842405	neurospora_crassa	1424092	Point		8492	330636.0	365121	345627		382708.0	Coding	0.00513194016471511	0.00043413272664523595	Ncra
Coding	0.014526710402999063	0.018309010577051813	45.738601365196295	donor-Coding	donor	29876.0	3	321	394	434.0	545.0	434	547	1.4526710402999063	1.8242067211139377	ornithorhynchus_anatinus	2386470	Point		2886	648407.0	505826	585712		636317.0	Coding	0.014248895434462444	0.00034929429236027774	Oana
Coding	0.002048658998701177	0.0014394172703292582	43.32720286292521	donor-Coding	donor	149366.0	3	302	213	306.0	215.0	306	215	0.2048658998701177	0.14394172703292582	oryza_sativa	11944706	Point		30949	3083308.0	2679709	2495598		3685859.0	Coding	0.0021007442915866063	6.715127900440607e-05	Osat
Coding	0.02717418671197157	0.03087199539361192	48.927769527593576	donor-Coding	donor	456757.0	3	8690	8969	12412.0	14058.0	12412	14101	2.7174186711971573	3.0777853431912376	pan_troglodytes	36459792	Point		45404	9376054.0	8126068	9712895		9241484.0	Coding	0.026922862303736788	0.00025632252250453954	Ptro
Coding	0.004730570940607492	0.002703468420296564	43.547052459337756	donor-Coding	donor	501208.0	3	1823	1042	2341.0	1294.0	2371	1355	0.4670715551228233	0.2581762461892069	physcomitrella_patens	41534779	Point		75787	10229232.0	8688523	9398649		13216050.0	Coding	0.004713212877687507	5.383330080179516e-05	Ppat
Coding	0.02263635750724768	0.02364766164011057	49.09612399817258	donor-Coding	donor	177988.0	3	3066	3042	4029.0	4209.0	4029	4209	2.263635750724768	2.3647661640110567	pongo_abelii	14212403	Point		17931	3619711.0	3186256	3791483		3559047.0	Coding	0.025732633660696225	0.0017071966233084817	Pabe
Coding	0.0	0.0	35.73001127637867	donor-Coding	donor	279.0	3	0	0	0.0	0.0	0	0	0.0	0.0	saccharomyces_cerevisiae	18623	Point		269	5845.0	3015	3639		6124.0	Coding	0.0	0.0	Scer
Coding	0.0	0.0	33.43446917881165	donor-Coding	donor	5294.0	3	0	0	0.0	0.0	0	0	0.0	0.0	schizosaccharomyces_pombe	422534	Point		2504	134636.0	63223	78049		146626.0	Coding	3.777861730260672e-05	7.964431835205588e-05	Spom
Coding	0.000697667796224051	0.0005766437907566137	37.03923806280964	donor-Coding	donor	140468.0	3	91	77	98.0	79.0	98	81	0.0697667796224051	0.056240567246632685	solanum_lycopersicum	11277570	Point		27612	3150861.0	2012000	2165126		3947426.0	Coding	0.0007529499307113483	3.505844516335252e-05	Slyc
Coding	0.0008984809188588367	0.0005835494627639867	38.42932664374272	donor-Coding	donor	107960.0	3	95	63	97.0	63.0	97	63	0.08984809188588366	0.058354946276398666	vitis_vinifera	8610791	Point		21664	2296660.0	1621405	1687664		3002623.0	Coding	0.000879125523865445	3.0464761767228962e-05	Vvin
nonsense_mediated_decay	0.0014534883720930232	0.0014534883720930232	41.93140079586405	donor-nonsense_mediated_decay-Coding	donor	4128.0	3	6	5	6.0	5.0	6	6	0.14534883720930233	0.12112403100775193	danio_rerio	346039	Point	41.0	668	102856.0	69643	75456	0.0	98084.0	Coding	0.0007751937984496124	0.0006021108489117328	Drer
nonsense_mediated_decay	0.03299610172637832	0.03504578924571499	49.00928054338895	donor-nonsense_mediated_decay-Coding	donor	129288.0	3	3116	3017	4002.0	4006.0	4266	4531	3.0954148876925935	3.0985087556463085	homo_sapiens	11398686	Point	45.0	15708	2897424.0	2526673	3059741	0.0	2914848.0	Coding	0.032310036507641846	0.0008221504967476831	Hsap
nonsense_mediated_decay	0.022814006427423674	0.023918719871451527	50.033273257461005	donor-nonsense_mediated_decay-Coding	donor	59744.0	3	1132	1101	1333.0	1358.0	1363	1429	2.231186395286556	2.2730316014997323	mus_musculus	4945413	Point	50.0	7188	1227100.0	1122916	1351436	0.0	1243961.0	Coding	0.02517072844134976	0.0013390651965619173	Mmus
protein_coding	0.006508430888196757	0.006401031038556546	40.78237941099202	donor-protein_coding-Coding	donor	93110.0	3	580	571	606.0	594.0	606	596	0.6508430888196757	0.6379551068628504	anolis_carolinensis	7468218	Point	6.0	8736	2236049.0	1367761	1677956	6305.0	2180147.0	Coding	0.006759746536354849	0.0002061654431474507	Acar
protein_coding	0.0010474430067775725	0.0008317929759704253	30.013283763868746	donor-protein_coding-Coding	donor	64920.0	3	67	53	68.0	54.0	68	54	0.10474430067775724	0.08317929759704251	apis_mellifera	5160435	Point	3.0	12293	1806574.0	711048	837768	9153.0	1795892.0	Coding	0.00109211337030191	8.388310947574207e-05	Amel
protein_coding	0.0003842377150663877	0.00017465350684835803	37.94156831256321	donor-protein_coding-Coding	donor	257653.0	3	92	45	99.0	45.0	99	45	0.038423771506638775	0.017465350684835804	arabidopsis_thaliana	20631066	Point	10.0	42046	5667549.0	3942659	3885091	0.0	7135767.0	Coding	0.0003788040504088833	1.70850707674991e-05	Atha
protein_coding	0.003515944399018807	0.0028618152085036802	48.41844861658043	donor-protein_coding-Coding	donor	24460.0	3	83	69	84.0	70.0	86	70	0.34341782502044155	0.2861815208503679	aspergillus_nidulans	1941132	Point	4.0	9110	471810.0	462002	477864	0.0	529456.0	Coding	0.003736713000817661	0.00020505034476755497	Anid
protein_coding	0.0	0.0	41.875	donor-protein_coding-Coding	donor	2.0	3	0	0	0.0	0.0	0	0	0.0	0.0	bacillus_subtilis_subsp_subtilis_str_168	160	Point	3.0	2	47.0	33	34	0.0	46.0	Coding	0.0	0.0	Bsub
protein_coding	0.000663143100342459	0.0005344735435595939	35.299747978552155	donor-protein_coding-Coding	donor	202068.0	3	129	105	134.0	108.0	134	108	0.0663143100342459	0.053447354355959376	caenorhabditis_elegans	16147832	Point	14.0	32701	5205036.0	2482016	3218128	0.0	5242652.0	Coding	0.0007670685115901578	8.300668174679896e-05	Cele
protein_coding	0.0	0.0	30.0	donor-protein_coding-Coding	donor	1.0	3	0	0	0.0	0.0	0	0	0.0	0.0	campylobacter_jejuni_subsp_jejuni_nctc_11168_atcc_700819	80	Point	4.0	1	37.0	12	12	0.0	19.0	Coding	0.0	0.0	Cjej
protein_coding	0.22140436887600248	0.2267822827614773	65.04763762404676	donor-protein_coding-Coding	donor	147269.0	3	10737	10317	32606.0	33393.0	32606	33398	22.140436887600234	22.67483312849276	chlamydomonas_reinhardtii	11781444	Point	3.0	17844	2010004.0	2989476	4674075	4706.0	2103183.0	Coding	0.22079663744576256	0.0004890610386824029	Crei
protein_coding	0.0013383201385071435	0.0005471443176622296	42.40246523348753	donor-protein_coding-Coding	donor	389294.0	3	491	199	521.0	208.0	521	213	0.13383201385071436	0.05343005543368252	danio_rerio	31474828	Point	45.0	43385	9318131.0	6548407	6797696	5967.0	8804627.0	Coding	0.0013699157962876387	4.2710529019166495e-05	Drer
protein_coding	5.993766482857828e-05	0.00011987532965715657	18.40125271241478	donor-protein_coding-Coding	donor	16684.0	3	1	2	1.0	2.0	1	2	0.005993766482857828	0.011987532965715655	dictyostelium_discoideum	1299580	Point	5.0	8975	520443.0	105262	133877	1.0	539997.0	Coding	7.192519779429394e-05	2.527193846534308e-05	Ddis
protein_coding	0.001707399392483472	0.0013765080373510162	43.668302070972395	donor-protein_coding-Coding	donor	151107.0	3	246	197	250.0	197.0	258	208	0.1654456775662279	0.1303711939221876	drosophila_melanogaster	12536961	Point	9.0	27746	3702983.0	2624247	2850431	364.0	3358936.0	Coding	0.0016796045186523456	0.0002066015480427598	Dmel
protein_coding	0.0	0.0	24.40217391304348	donor-protein_coding-Coding	donor	46.0	3	0	0	0.0	0.0	0	0	0.0	0.0	francisella_tularensis_subsp_tularensis_schu_s4	3680	Point	4.0	46	1632.0	322	576	0.0	1150.0	Coding	0.0	0.0	Ftul
protein_coding	0.03136810529376008	0.03878809102201549	47.106416209595395	donor-protein_coding-Coding	donor	302696.0	3	6462	6858	9431.0	11637.0	9495	11741	3.1156672040595184	3.8444511985622536	gallus_gallus	24269921	Point	9.0	26948	6438473.0	5102396	6330294	71.0	6398687.0	Coding	0.031086965139942392	0.0003437535275803907	Ggal
protein_coding	0.00830613928135982	0.008023739510865671	49.54196556347249	donor-protein_coding-Coding	donor	223088.0	3	1668	1596	1853.0	1790.0	1853	1790	0.8306139281359821	0.8023739510865667	gasterosteus_aculeatus	17812307	Point	4.0	22588	4673280.0	4348526	4476041	20836.0	4293624.0	Coding	0.008368446532310118	0.0002256402755192521	Gacu
protein_coding	0.0	0.0	70.87378640776699	donor-protein_coding-Coding	donor	3.0	3	0	0	0.0	0.0	0	0	0.0	0.0	geobacter_sulfurreducens_pca	206	Point	3.0	3	32.0	78	68	0.0	28.0	Coding	0.0	0.0	Gsul
protein_coding	0.03274181193911522	0.03604117799588101	49.70162320641612	donor-protein_coding-Coding	donor	671038.0	3	15944	16212	21358.0	22892.0	21971	24185	3.182830182493391	3.411431245324408	homo_sapiens	56302636	Point	48.0	81961	14221222.0	12692517	15290807	0.0	14098090.0	Coding	0.032535564304853076	0.0001770540949465683	Hsap
protein_coding	0.0	0.0	53.75	donor-protein_coding-Coding	donor	5.0	3	0	0	0.0	0.0	0	0	0.0	0.0	leishmania_major	400	Point	4.0	5	91.0	106	109	0.0	94.0	Coding	0.0	0.0	Lmaj
protein_coding	0.01886251412251172	0.02427064754225284	45.08613451392119	donor-protein_coding-Coding	donor	174367.0	3	2647	3077	3287.0	4227.0	3289	4232	1.8851044062236544	2.4241972391564914	monodelphis_domestica	13938141	Point	6.0	18052	3864131.0	2852196	3431973	8785.0	3781056.0	Coding	0.018932481490190233	0.00014094127460388686	Mdom
protein_coding	0.02402828503921644	0.0251481486194712	50.32333416360788	donor-protein_coding-Coding	donor	471486.0	3	9217	9064	11212.0	11626.0	11329	11857	2.378013345040998	2.465820830310974	mus_musculus	38485262	Point	53.0	56217	9603701.0	8813081	10553986	187.0	9514307.0	Coding	0.023918207539566392	0.00020623226240665593	Mmus
protein_coding	0.0	0.0	54.75	donor-protein_coding-Coding	donor	5.0	3	0	0	0.0	0.0	0	0	0.0	0.0	neisseria_meningitidis_z2491	400	Point	4.0	5	96.0	131	88	0.0	85.0	Coding	0.0	0.0	Nmen
protein_coding	0.004594094907277719	0.00324948176368424	49.90885420323968	donor-protein_coding-Coding	donor	17849.0	3	81	57	82.0	58.0	82	58	0.4594094907277719	0.32494817636842405	neurospora_crassa	1424092	Point	5.0	8492	330636.0	365121	345627	0.0	382708.0	Coding	0.00513194016471511	0.00043413272664523595	Ncra
protein_coding	0.014526710402999063	0.018309010577051813	45.738601365196295	donor-protein_coding-Coding	donor	29876.0	3	321	394	434.0	545.0	434	547	1.4526710402999063	1.8242067211139377	ornithorhynchus_anatinus	2386470	Point	6.0	2886	648407.0	505826	585712	10208.0	636317.0	Coding	0.014248895434462444	0.00034929429236027774	Oana
protein_coding	0.002048658998701177	0.0014394172703292582	43.32720286292521	donor-protein_coding-Coding	donor	149366.0	3	302	213	306.0	215.0	306	215	0.2048658998701177	0.14394172703292582	oryza_sativa	11944706	Point	5.0	30949	3083308.0	2679709	2495598	232.0	3685859.0	Coding	0.0020921762650134568	6.65205314944e-05	Osat
protein_coding	0.027174186711971568	0.03087199539361192	48.927769527593576	donor-protein_coding-Coding	donor	456757.0	3	8690	8969	12403.0	14058.0	12412	14101	2.7154482580453063	3.0777853431912376	pan_troglodytes	36459792	Point	14.0	45404	9376054.0	8126068	9712895	3291.0	9241484.0	Coding	0.026923287437302545	0.0002556202674171454	Ptro
protein_coding	0.004730570940607492	0.002703468420296564	43.547052459337756	donor-protein_coding-Coding	donor	501208.0	3	1823	1042	2323.0	1294.0	2371	1355	0.4634802317600677	0.2581762461892069	physcomitrella_patens	41534779	Point	3.0	75787	10229232.0	8688523	9398649	2325.0	13216050.0	Coding	0.004713212877687507	5.383330080179516e-05	Ppat
protein_coding	0.02263635750724768	0.02364766164011057	49.09612399817258	donor-protein_coding-Coding	donor	177988.0	3	3066	3042	4029.0	4209.0	4029	4209	2.263635750724768	2.3647661640110567	pongo_abelii	14212403	Point	4.0	17931	3619711.0	3186256	3791483	55906.0	3559047.0	Coding	0.025732633660696225	0.0017071966233084817	Pabe
protein_coding	0.0	0.0	35.73001127637867	donor-protein_coding-Coding	donor	279.0	3	0	0	0.0	0.0	0	0	0.0	0.0	saccharomyces_cerevisiae	18623	Point	6.0	269	5845.0	3015	3639	0.0	6124.0	Coding	0.0	0.0	Scer
protein_coding	0.0	0.0	33.43446917881165	donor-protein_coding-Coding	donor	5294.0	3	0	0	0.0	0.0	0	0	0.0	0.0	schizosaccharomyces_pombe	422534	Point	9.0	2504	134636.0	63223	78049	0.0	146626.0	Coding	3.777861730260672e-05	7.964431835205588e-05	Spom
protein_coding	0.000697667796224051	0.0005766437907566138	37.03923806280964	donor-protein_coding-Coding	donor	140468.0	3	91	77	98.0	79.0	98	81	0.0697667796224051	0.056240567246632685	solanum_lycopersicum	11277570	Point	5.0	27612	3150861.0	2012000	2165126	2157.0	3947426.0	Coding	0.0007546202693851981	3.598862585097222e-05	Slyc
protein_coding	0.0008984809188588367	0.0005835494627639867	38.42932664374272	donor-protein_coding-Coding	donor	107960.0	3	95	63	97.0	63.0	97	63	0.08984809188588366	0.058354946276398666	vitis_vinifera	8610791	Point	5.0	21664	2296660.0	1621405	1687664	2439.0	3002623.0	Coding	0.0008734716561689514	3.239735306798739e-05	Vvin
Coding	0.09949767886129172	0.03411348989530002	42.65465492783576	exon-Coding	exon	1353.0	3	89	35	105.0	36.0	105	36	7.7605321507760525	2.6607538802660757	anaplasma_phagocytophilum_str_hz	1055301	Segment		1352	300027.0	181725	268410		305139.0	Coding	0.10213821004775707	0.00945683589605597	Apha
Coding	0.04565974774874405	0.08107556543542624	43.83326644313573	exon-Coding	exon	102526.0	3	955	1712	1199.0	2129.0	1199	2129	1.1694594541872303	2.0765464370013462	anolis_carolinensis	26259453	Segment		9367	7713250.0	5616210	5894166		7033773.0	Coding	0.04722612872830183	0.00151143125400068	Acar
Coding	0.046812780827010965	0.05821793201321821	36.616142509231814	exon-Coding	exon	78206.0	3	729	943	1178.0	1465.0	1178	1465	1.506278290668235	1.8732578063064211	apis_mellifera	25164068	Segment		13285	8600434.0	4312903	4901208		7337261.0	Coding	0.0488845855482391	0.0015369079975205851	Amel
Coding	0.04552654163402232	0.05164204722665219	43.61456278551768	exon-Coding	exon	1553.0	3	66	73	67.0	76.0	67	76	4.314230521571154	4.8937540244687705	aquifex_aeolicus_vf5	1471669	Segment		1553	479408.0	284022	357840		350399.0	Coding	0.045861492754978125	0.005429277138371707	Aaeo
Coding	0.02495180035378537	0.01985912162360923	41.45539200615474	exon-Coding	exon	305766.0	3	1784	1464	2146.0	1706.0	2146	1708	0.7018438936964868	0.5579430021650543	arabidopsis_thaliana	86005818	Segment		48113	25166254.0	16757564	18896485		25185515.0	Coding	0.02493095929370618	0.00027606832606721644	Atha
Coding	0.27239727662921664	0.2121989834514892	49.395057318808156	exon-Coding	exon	2407.0	3	433	367	543.0	423.0	543	423	22.55920232654757	17.573743248857493	archaeoglobus_fulgidus_dsm_4304	1993412	Segment		2407	544779.0	413177	571470		463986.0	Coding	0.27993937683204984	0.010145379658284133	Aful
Coding	0.05444389216254701	0.09599802406113134	52.85442513449238	exon-Coding	exon	34995.0	3	806	1330	887.0	1564.0	887	1564	2.5346478068295477	4.469209887126731	aspergillus_nidulans	16292002	Segment		10534	3947713.0	4412112	4198932		3733245.0	Coding	0.05578871457564845	0.001965240652771217	Anid
Coding	0.03329732890451788	0.0040606498664046186	44.26051505282905	exon-Coding	exon	4188.0	3	116	15	123.0	15.0	123	15	2.9369627507163325	0.35816618911174786	bacillus_subtilis_subsp_subtilis_str_168	3693990	Segment		4185	1107842.0	745927	889052		951169.0	Coding	0.03353719714199947	0.0016520166665070313	Bsub
Coding	0.003480536838001893	0.006961073676003787	28.938575485882946	exon-Coding	exon	1340.0	3	4	8	4.0	8.0	4	8	0.2985074626865672	0.5970149253731344	borrelia_burgdorferi_b31	1149248	Segment		1339	443580.0	140580	191996		373092.0	Coding	0.0020879167518533664	0.001243649881928564	Bbur
Coding	0.12684989429175475	0.019457800894310463	58.30552489288855	exon-Coding	exon	3085.0	3	294	46	339.0	52.0	339	52	10.988654781199353	1.6855753646677474	brucella_abortus_bv_1_str_9_941	2672450	Segment		3085	542911.0	769309	788877		571353.0	Coding	0.13083908470869937	0.00802603259560948	Babo
Coding	0.02054584330315146	0.0071775871801402465	42.23570607737432	exon-Coding	exon	235613.0	3	929	302	1145.0	400.0	1145	400	0.4859663940444713	0.16976991931684585	caenorhabditis_elegans	55729034	Segment		33540	16856167.0	11827377	11710174		15335316.0	Coding	0.020813527544427207	0.0009663464998210443	Cele
Coding	0.0013089030933961258	0.002617806186792252	30.851042246810692	exon-Coding	exon	1631.0	3	2	4	2.0	4.0	2	4	0.1226241569589209	0.2452483139178418	campylobacter_jejuni_subsp_jejuni_nctc_11168_atcc_700819	1527997	Segment		1624	553807.0	195473	275930		502787.0	Coding	0.0023558860033989046	0.0011210225893341702	Cjej
Coding	0.3409912833665572	0.4880306458038817	49.582093126329916	exon-Coding	exon	1602.0	3	397	528	487.0	697.0	487	697	30.399500624219733	43.50811485642947	candidatus_korarchaeum_cryptofilum_opf8	1428189	Segment		1602	385452.0	291583	416543		334611.0	Coding	0.3407430209885739	0.010842336061377399	Ckor
Coding	0.3642380381282236	0.2040804301865488	57.76118947287793	exon-Coding	exon	2017.0	3	484	311	680.0	381.0	680	381	33.71343579573624	18.889439762022807	cenarchaeum_symbiosum_a	1866911	Segment		2017	439225.0	496968	581382		349106.0	Coding	0.3653235812929342	0.004418719918064579	Csym
Coding	0.014920346663597338	0.0106573904739981	41.67966868304495	exon-Coding	exon	895.0	3	12	10	14.0	10.0	14	10	1.564245810055866	1.11731843575419	chlamydia_trachomatis_d_uw_3_cx	938316	Segment		894	266495.0	187880	203207		280734.0	Coding	0.01598466549720926	0.0031779523534755825	Ctra
Coding	0.8767940447429774	0.7575426543612903	65.62153625548784	exon-Coding	exon	166499.0	3	14956	14908	55923.0	48317.0	55923	48317	33.587589114649326	29.01939350987093	chlamydomonas_reinhardtii	63781227	Segment		19230	10924246.0	19549160	22305061		10553150.0	Coding	0.8740085623813885	0.0026414937343584195	Crei
Coding	0.15022734009837407	0.052047267435657164	57.16289872051256	exon-Coding	exon	3853.0	3	517	197	635.0	220.0	635	220	16.48066441733714	5.709836491045937	chloroflexus_aurantiacus_j_10_fl	4226927	Segment		3853	848803.0	1178882	1237352		961890.0	Coding	0.14924368699055618	0.0032918138928050467	Caur
Coding	0.04580623142918907	0.038709098837037284	45.5491396589265	exon-Coding	exon	438939.0	3	4020	3458	4931.0	4154.0	4931	4167	1.1233907217175962	0.9463729584293036	danio_rerio	107649109	Segment		45466	30561186.0	24122433	24910810		28046551.0	Coding	0.046880468796437334	0.0009165854630982861	Drer
Coding	0.0009555796414712962	0.004873456171503612	27.402130130357786	exon-Coding	exon	29793.0	3	18	97	20.0	102.0	20	102	0.06712986271943074	0.3423622998690967	dictyostelium_discoideum	20929705	Segment		13109	8510355.0	2870028	2865157		6684119.0	Coding	0.0022759816583080702	0.000951391645272002	Ddis
Coding	0.04068479549674988	0.033492206819186805	49.28189029927439	exon-Coding	exon	181676.0	3	3020	2514	3705.0	3000.0	3705	3050	2.0393447676082697	1.6512913098042667	drosophila_melanogaster	91065961	Segment		30569	25603301.0	22775293	22103734		20583633.0	Coding	0.04015152329120753	0.0011828801380272883	Dmel
Coding	0.008311337148698823	0.0010389171435873528	37.97373755983297	exon-Coding	exon	3265.0	3	23	3	24.0	3.0	24	3	0.7350689127105666	0.09188361408882084	enterococcus_faecalis_v583	2887622	Segment		3265	959762.0	489367	607171		831322.0	Coding	0.008622073600093535	0.000823963855664217	Efae
Coding	0.09228485902093372	0.018507677770681758	52.02404274107327	exon-Coding	exon	4141.0	3	335	70	364.0	73.0	364	73	8.790147307413667	1.7628592127505431	escherichia_coli_str_k_12_substr_mg1655	3944309	Segment		4140	943706.0	971069	1080920		948614.0	Coding	0.09179347381724885	0.0025682967007420255	Ecol
